image,interpolation_method,psnr,ssim,mse
ISIC_0533122.jpg,Bicubic,0.0,1.0,0.0
ISIC_0533122.jpg,Area,52.041992283523626,0.9955922954603927,0.4063320998333974
ISIC_0533122.jpg,Lanczos,49.461047955643245,0.9939198199560777,0.736165677463796
ISIC_0559335.jpg,Nearest Neighbour,51.30702024809853,0.9939057616345401,0.48125841462175484
ISIC_0559335.jpg,Linear,0.0,1.0,0.0
ISIC_0559335.jpg,Bicubic,0.0,1.0,0.0
ISIC_0559335.jpg,Area,53.565065974691784,0.9960562677142542,0.28613683127572015
ISIC_0559335.jpg,Lanczos,51.26325309992981,0.9950912143100441,0.48613294149773917
ISIC_0572205.jpg,Nearest Neighbour,39.519824582114346,0.9369889755851714,7.262696613694713
ISIC_0572205.jpg,Linear,0.0,1.0,0.0
ISIC_0572205.jpg,Bicubic,51.77029640594355,0.995593264914574,0.4325643463000877
ISIC_0572205.jpg,Area,51.42959393311408,0.9949190619687469,0.4678654414871145
ISIC_0572205.jpg,Lanczos,50.93017512192886,0.9939434157831631,0.5248834129537552
ISIC_0599605.jpg,Nearest Neighbour,42.3617274650349,0.9822768350790526,3.774918801262335
ISIC_0599605.jpg,Linear,0.0,1.0,0.0
ISIC_0599605.jpg,Bicubic,0.0,1.0,0.0
ISIC_0599605.jpg,Area,50.37282360492505,0.9956277073475129,0.5967576573112905
ISIC_0599605.jpg,Lanczos,48.36934731649872,0.9940672303045711,0.946554510284506
ISIC_0624498.jpg,Nearest Neighbour,43.306702598823804,0.9623810038503434,3.036757417698482
ISIC_0624498.jpg,Linear,0.0,1.0,0.0
ISIC_0624498.jpg,Bicubic,53.65626545394426,0.9963430509240759,0.28019076403106824
ISIC_0624498.jpg,Area,52.644234625850885,0.9956077689767068,0.35371778622729194
ISIC_0624498.jpg,Lanczos,52.15024586263208,0.9948179190034202,0.3963289298365344
ISIC_0645454.jpg,Nearest Neighbour,46.142894756271616,0.9801316693600622,1.5804868444546474
ISIC_0645454.jpg,Linear,0.0,1.0,0.0
ISIC_0645454.jpg,Bicubic,0.0,1.0,0.0
ISIC_0645454.jpg,Area,51.48188888548421,0.9941420737909822,0.46226548949086826
ISIC_0645454.jpg,Lanczos,49.42344293120284,0.9925081619674306,0.7425677226813591
ISIC_0647224.jpg,Nearest Neighbour,34.5829211741128,0.9713091084331105,22.635403645833332
ISIC_0647224.jpg,Linear,0.0,1.0,0.0
ISIC_0647224.jpg,Bicubic,0.0,1.0,0.0
ISIC_0647224.jpg,Area,46.11388145179755,0.9934716735510166,1.5910807291666667
ISIC_0647224.jpg,Lanczos,43.95773046983813,0.9916469935033025,2.6140104166666664
ISIC_0662000.jpg,Nearest Neighbour,53.467695106409884,0.996155769158492,0.2926246115730243
ISIC_0662000.jpg,Linear,0.0,1.0,0.0
ISIC_0662000.jpg,Bicubic,0.0,1.0,0.0
ISIC_0662000.jpg,Area,54.96144553566953,0.9971733008161748,0.20746068489124045
ISIC_0662000.jpg,Lanczos,51.779641546881564,0.9959569523280394,0.43163455582850424
ISIC_0744013.jpg,Nearest Neighbour,38.890492286102145,0.94681786375961,8.395201650905072
ISIC_0744013.jpg,Linear,0.0,1.0,0.0
ISIC_0744013.jpg,Bicubic,50.44272831388533,0.995580496180465,0.5872290468298073
ISIC_0744013.jpg,Area,49.91118382777357,0.9953075205707553,0.6636849631146209
ISIC_0744013.jpg,Lanczos,48.89031366548873,0.9942062393932246,0.8395546943550746
ISIC_0779920.jpg,Nearest Neighbour,37.61328755772843,0.9575018951593525,11.265529394669938
ISIC_0779920.jpg,Linear,0.0,1.0,0.0
ISIC_0779920.jpg,Bicubic,50.72459422280237,0.9960081319554691,0.5503271495405906
ISIC_0779920.jpg,Area,54.35639449387901,0.9979885831636163,0.23847393144761417
ISIC_0779920.jpg,Lanczos,53.563851326834886,0.9976554896648749,0.2862168700767149
ISIC_0833889.jpg,Nearest Neighbour,42.4420213266944,0.9566455815135455,3.705768012089305
ISIC_0833889.jpg,Linear,0.0,1.0,0.0
ISIC_0833889.jpg,Bicubic,53.26091860753212,0.9962006333943149,0.30689407234084043
ISIC_0833889.jpg,Area,52.70817077752564,0.9957391983448102,0.34854855220824804
ISIC_0833889.jpg,Lanczos,52.35483579300589,0.9950491556998542,0.3780913847453771
ISIC_0844312.jpg,Nearest Neighbour,50.05466006699362,0.995911815009977,0.6421172752808989
ISIC_0844312.jpg,Linear,0.0,1.0,0.0
ISIC_0844312.jpg,Bicubic,0.0,1.0,0.0
ISIC_0844312.jpg,Area,54.3012848893697,0.9970936421642432,0.24151931703840349
ISIC_0844312.jpg,Lanczos,51.24925100159295,0.9959360472097458,0.4877028131812846
ISIC_0862745.jpg,Nearest Neighbour,45.10141561340781,0.980596948978491,2.0088097126105344
ISIC_0862745.jpg,Linear,0.0,1.0,0.0
ISIC_0862745.jpg,Bicubic,0.0,1.0,0.0
ISIC_0862745.jpg,Area,51.75770264519556,0.9953273991729353,0.43382052575932334
ISIC_0862745.jpg,Lanczos,49.26751273188145,0.9936159606007159,0.769713471581443
ISIC_0911264.jpg,Nearest Neighbour,44.132707092254975,0.9785116169882866,2.510785729772472
ISIC_0911264.jpg,Linear,0.0,1.0,0.0
ISIC_0911264.jpg,Bicubic,0.0,1.0,0.0
ISIC_0911264.jpg,Area,50.84676421003267,0.9944020005572114,0.5350617921640649
ISIC_0911264.jpg,Lanczos,48.508828951294085,0.9926521434893146,0.9166371735027038
ISIC_0914168.jpg,Nearest Neighbour,44.134499949703425,0.967834239239166,2.509749439407234
ISIC_0914168.jpg,Linear,0.0,1.0,0.0
ISIC_0914168.jpg,Bicubic,53.84488453231629,0.9965026070757541,0.26828223002177376
ISIC_0914168.jpg,Area,53.15531721910153,0.995975104196612,0.314447856748237
ISIC_0914168.jpg,Lanczos,52.84980165349371,0.9953775045461328,0.33736513275486657
ISIC_0924427.jpg,Nearest Neighbour,45.040925355256064,0.9820849625672746,2.036984973728053
ISIC_0924427.jpg,Linear,0.0,1.0,0.0
ISIC_0924427.jpg,Bicubic,0.0,1.0,0.0
ISIC_0924427.jpg,Area,51.79777392107425,0.995423641339268,0.42983618079584773
ISIC_0924427.jpg,Lanczos,49.46377174975949,0.9936955635897988,0.7357041162053056
ISIC_0946787.jpg,Nearest Neighbour,45.058725513179276,0.9749300046161806,2.028653196191219
ISIC_0946787.jpg,Linear,0.0,1.0,0.0
ISIC_0946787.jpg,Bicubic,54.32342524866742,0.996827010893199,0.24029118325696272
ISIC_0946787.jpg,Area,53.654345447289046,0.9963460138136276,0.2803146631568685
ISIC_0946787.jpg,Lanczos,53.60002567990484,0.995985164337045,0.28384274154236133
ISIC_0952472.jpg,Nearest Neighbour,50.472226781480636,0.9937160568958763,0.5832539420089023
ISIC_0952472.jpg,Linear,0.0,1.0,0.0
ISIC_0952472.jpg,Bicubic,0.0,1.0,0.0
ISIC_0952472.jpg,Area,53.766085599621256,0.9967050297672148,0.27319440507684556
ISIC_0952472.jpg,Lanczos,51.3068664515183,0.9957822421350649,0.48127545771394975
ISIC_0953317.jpg,Nearest Neighbour,44.714689112500125,0.9799022047305258,2.195894392153862
ISIC_0953317.jpg,Linear,0.0,1.0,0.0
ISIC_0953317.jpg,Bicubic,0.0,1.0,0.0
ISIC_0953317.jpg,Area,51.064379098225956,0.9944294456977449,0.5089117181920212
ISIC_0953317.jpg,Lanczos,49.053377792479225,0.9928854218070848,0.8086164677073768
ISIC_0961235.jpg,Nearest Neighbour,45.86057986857973,0.9798345210646626,1.6866399155698397
ISIC_0961235.jpg,Linear,0.0,1.0,0.0
ISIC_0961235.jpg,Bicubic,0.0,1.0,0.0
ISIC_0961235.jpg,Area,51.459756051830404,0.9941930303044855,0.46462733394551575
ISIC_0961235.jpg,Lanczos,49.40620465249879,0.9925823748221517,0.7455210246403429
ISIC_0981639.jpg,Nearest Neighbour,41.03705889331028,0.9457284017162099,5.121232247895746
ISIC_0981639.jpg,Linear,0.0,1.0,0.0
ISIC_0981639.jpg,Bicubic,52.442552181674245,0.995648896136966,0.370531506938351
ISIC_0981639.jpg,Area,51.85725871991735,0.9948663297886534,0.4239889018881414
ISIC_0981639.jpg,Lanczos,51.27950090993399,0.9937989381402975,0.48431762048682203
ISIC_0986600.jpg,Nearest Neighbour,32.2333881377191,0.970096286612278,38.8813689291909
ISIC_0986600.jpg,Linear,0.0,1.0,0.0
ISIC_0986600.jpg,Bicubic,0.0,1.0,0.0
ISIC_0986600.jpg,Area,42.10544198282511,0.9951090096464738,4.00438810453015
ISIC_0986600.jpg,Lanczos,41.757837478871025,0.9940225331865726,4.3380705731558
ISIC_1009042.jpg,Nearest Neighbour,47.049533124631495,0.9829077703331267,1.2827057702165834
ISIC_1009042.jpg,Linear,0.0,1.0,0.0
ISIC_1009042.jpg,Bicubic,0.0,1.0,0.0
ISIC_1009042.jpg,Area,52.61327684858468,0.9952201972743456,0.35624819780853517
ISIC_1009042.jpg,Lanczos,49.60655461362656,0.9932987352082708,0.711909682173523
ISIC_1037315.jpg,Nearest Neighbour,45.93657906566084,0.98179354835508,1.6573813757529154
ISIC_1037315.jpg,Linear,0.0,1.0,0.0
ISIC_1037315.jpg,Bicubic,0.0,1.0,0.0
ISIC_1037315.jpg,Area,52.14752028973676,0.995387413007555,0.39657773853005257
ISIC_1037315.jpg,Lanczos,49.49376048391656,0.9937096587434607,0.7306414600153787
ISIC_1068686.jpg,Nearest Neighbour,46.52368327302683,0.9850342274099552,1.4478115388312187
ISIC_1068686.jpg,Linear,0.0,1.0,0.0
ISIC_1068686.jpg,Bicubic,0.0,1.0,0.0
ISIC_1068686.jpg,Area,52.64530012928198,0.9956982766907099,0.3536310153146226
ISIC_1068686.jpg,Lanczos,49.74584603716795,0.9939707210385059,0.6894388576509035
ISIC_1071355.jpg,Nearest Neighbour,44.39514930311844,0.978146652681057,2.3635534639322517
ISIC_1071355.jpg,Linear,0.0,1.0,0.0
ISIC_1071355.jpg,Bicubic,0.0,1.0,0.0
ISIC_1071355.jpg,Area,50.65919530958639,0.9942355813587007,0.5586770482603816
ISIC_1071355.jpg,Lanczos,48.80126804528405,0.9926508736012851,0.8569461980920314
ISIC_1110583.jpg,Nearest Neighbour,39.39560658429524,0.9640813451117064,7.473425377680508
ISIC_1110583.jpg,Linear,0.0,1.0,0.0
ISIC_1110583.jpg,Bicubic,52.174051332745066,0.9963663145434397,0.39416243082169483
ISIC_1110583.jpg,Area,53.79586988951161,0.9981740342472329,0.2713272242618026
ISIC_1110583.jpg,Lanczos,52.945300270502685,0.997816634788332,0.3300276552059797
ISIC_1113490.jpg,Nearest Neighbour,37.09223211298747,0.9241991091919178,12.7015625
ISIC_1113490.jpg,Linear,0.0,1.0,0.0
ISIC_1113490.jpg,Bicubic,0.0,1.0,0.0
ISIC_1113490.jpg,Area,45.66511901171425,0.9884360141155433,1.7642838541666668
ISIC_1113490.jpg,Lanczos,43.55432997921678,0.9822947316236547,2.8684505208333335
ISIC_1116483.jpg,Nearest Neighbour,45.08668467295385,0.980329355973753,2.0156350121748043
ISIC_1116483.jpg,Linear,0.0,1.0,0.0
ISIC_1116483.jpg,Bicubic,0.0,1.0,0.0
ISIC_1116483.jpg,Area,51.56606196663517,0.9952203044045633,0.45339232506728183
ISIC_1116483.jpg,Lanczos,49.20106421842825,0.9934395707521506,0.7815809023772908
ISIC_1124434.jpg,Nearest Neighbour,46.35992182650901,0.9819266242224857,1.5034471917852108
ISIC_1124434.jpg,Linear,0.0,1.0,0.0
ISIC_1124434.jpg,Bicubic,0.0,1.0,0.0
ISIC_1124434.jpg,Area,52.31491337151751,0.995269084541639,0.38158300493399977
ISIC_1124434.jpg,Lanczos,49.46422095581408,0.9934627312693326,0.735628023676791
ISIC_1132496.jpg,Nearest Neighbour,41.64189313190306,0.9788448769583683,4.455444597490052
ISIC_1132496.jpg,Linear,0.0,1.0,0.0
ISIC_1132496.jpg,Bicubic,0.0,1.0,0.0
ISIC_1132496.jpg,Area,49.34713444212353,0.9944156539741031,0.7557304420467299
ISIC_1132496.jpg,Lanczos,47.74332610001473,0.9928655896946627,1.0933211534537293
ISIC_1157032.jpg,Nearest Neighbour,47.49984327928086,0.9936463217623978,1.1563679146402817
ISIC_1157032.jpg,Linear,0.0,1.0,0.0
ISIC_1157032.jpg,Bicubic,0.0,1.0,0.0
ISIC_1157032.jpg,Area,53.21863399785115,0.9965102841606973,0.3098967067751132
ISIC_1157032.jpg,Lanczos,50.758560847818195,0.9954543323801202,0.5460397712980044
ISIC_1159891.jpg,Nearest Neighbour,37.476870199039574,0.9595000835597928,11.625010155666049
ISIC_1159891.jpg,Linear,0.0,1.0,0.0
ISIC_1159891.jpg,Bicubic,52.39376185038001,0.9971205557097775,0.3747176724838322
ISIC_1159891.jpg,Area,50.532272359126935,0.9963809148302453,0.5752453608917487
ISIC_1159891.jpg,Lanczos,50.82122302168197,0.9960427536087652,0.5382178024763576
ISIC_1162337.jpg,Nearest Neighbour,38.454422084882346,0.9379308465246287,9.281927083333333
ISIC_1162337.jpg,Linear,0.0,1.0,0.0
ISIC_1162337.jpg,Bicubic,0.0,1.0,0.0
ISIC_1162337.jpg,Area,46.73594835419664,0.9899691365710984,1.37875
ISIC_1162337.jpg,Lanczos,44.83391227263256,0.9855507218716871,2.1364322916666665
ISIC_1177153.jpg,Nearest Neighbour,49.10385437023366,0.9931453339378202,0.7992725976857287
ISIC_1177153.jpg,Linear,0.0,1.0,0.0
ISIC_1177153.jpg,Bicubic,0.0,1.0,0.0
ISIC_1177153.jpg,Area,53.50755082874955,0.9965679432454829,0.28995144537145734
ISIC_1177153.jpg,Lanczos,51.005376062422634,0.9956394269733306,0.5158729482852591
ISIC_1177505.jpg,Nearest Neighbour,46.9804086576428,0.9826791530704428,1.303285294918621
ISIC_1177505.jpg,Linear,0.0,1.0,0.0
ISIC_1177505.jpg,Bicubic,0.0,1.0,0.0
ISIC_1177505.jpg,Area,52.570518126494015,0.9951807719634904,0.35977298394848134
ISIC_1177505.jpg,Lanczos,49.756805504683825,0.9932944647531989,0.6877012447135717
ISIC_1200192.jpg,Nearest Neighbour,38.92599439390365,0.9789901204878548,8.32685345379982
ISIC_1200192.jpg,Linear,0.0,1.0,0.0
ISIC_1200192.jpg,Bicubic,0.0,1.0,0.0
ISIC_1200192.jpg,Area,46.54393822940115,0.9950734547611944,1.441074847013969
ISIC_1200192.jpg,Lanczos,45.5023922694823,0.99344979698544,1.8316442794438037
ISIC_1210011.jpg,Nearest Neighbour,44.963354566274205,0.9851416808969338,2.0736951132577213
ISIC_1210011.jpg,Linear,0.0,1.0,0.0
ISIC_1210011.jpg,Bicubic,0.0,1.0,0.0
ISIC_1210011.jpg,Area,51.842069499868934,0.9959399268362259,0.42547437684224015
ISIC_1210011.jpg,Lanczos,49.160935148539025,0.9943917134698644,0.7888362248494168
ISIC_1231419.jpg,Nearest Neighbour,42.63235037235388,0.9545009972492325,3.546870429950278
ISIC_1231419.jpg,Linear,0.0,1.0,0.0
ISIC_1231419.jpg,Bicubic,53.0528528778754,0.9958620146724589,0.32195492509180723
ISIC_1231419.jpg,Area,52.392349640711316,0.9952290781242065,0.3748395404764226
ISIC_1231419.jpg,Lanczos,51.88106236754856,0.9943082724950723,0.4216713788957135
ISIC_1241817.jpg,Nearest Neighbour,45.53208483106485,0.9815004950723665,1.8191641035499166
ISIC_1241817.jpg,Linear,0.0,1.0,0.0
ISIC_1241817.jpg,Bicubic,0.0,1.0,0.0
ISIC_1241817.jpg,Area,51.849362285401696,0.9952601624600574,0.4247605087786749
ISIC_1241817.jpg,Lanczos,49.380851956364104,0.9934292233165272,0.749885861207228
ISIC_1247683.jpg,Nearest Neighbour,35.63051610723611,0.963553439307588,17.783971354166667
ISIC_1247683.jpg,Linear,0.0,1.0,0.0
ISIC_1247683.jpg,Bicubic,0.0,1.0,0.0
ISIC_1247683.jpg,Area,45.78819533805466,0.9924918856697339,1.7149869791666668
ISIC_1247683.jpg,Lanczos,43.711828012589685,0.9901797854554321,2.7662890625
ISIC_1255336.jpg,Nearest Neighbour,49.892257490809506,0.9950165650319444,0.666583580517357
ISIC_1255336.jpg,Linear,0.0,1.0,0.0
ISIC_1255336.jpg,Bicubic,0.0,1.0,0.0
ISIC_1255336.jpg,Area,53.92223228298532,0.9966680002606472,0.2635464269243669
ISIC_1255336.jpg,Lanczos,51.26543389319136,0.9956067148456436,0.4858888929649505
ISIC_1330008.jpg,Nearest Neighbour,43.99406198664788,0.9665516640486237,2.5922337590588542
ISIC_1330008.jpg,Linear,0.0,1.0,0.0
ISIC_1330008.jpg,Bicubic,54.00073678768679,0.9966711153075857,0.2588252737967567
ISIC_1330008.jpg,Area,53.00216116486462,0.9957797171982365,0.32573486399532026
ISIC_1330008.jpg,Lanczos,52.811871535956755,0.9952617264651831,0.3403244938416041
ISIC_1356715.jpg,Nearest Neighbour,42.848272320985814,0.9592814529869971,3.3748395404764224
ISIC_1356715.jpg,Linear,0.0,1.0,0.0
ISIC_1356715.jpg,Bicubic,53.37030131031102,0.9961114904876066,0.29926107373826005
ISIC_1356715.jpg,Area,52.813452923862855,0.9955939417992579,0.34020059471580383
ISIC_1356715.jpg,Lanczos,52.40923204088823,0.9948609606475384,0.37338524909817683
ISIC_1369967.jpg,Nearest Neighbour,32.05018665261073,0.9734838733452701,40.556614583333335
ISIC_1369967.jpg,Linear,0.0,1.0,0.0
ISIC_1369967.jpg,Bicubic,0.0,1.0,0.0
ISIC_1369967.jpg,Area,42.466628184902994,0.9936662716428519,3.684830729166667
ISIC_1369967.jpg,Lanczos,40.786222493556686,0.9918885569408376,5.425729166666667
ISIC_1375476.jpg,Nearest Neighbour,37.328213144810796,0.9281305120879654,12.029817708333333
ISIC_1375476.jpg,Linear,0.0,1.0,0.0
ISIC_1375476.jpg,Bicubic,0.0,1.0,0.0
ISIC_1375476.jpg,Area,46.04781799525591,0.9890274022499347,1.61546875
ISIC_1375476.jpg,Lanczos,43.894804013430246,0.983539124754442,2.6521614583333335
ISIC_1388552.jpg,Nearest Neighbour,34.35654581382267,0.9621509690298604,23.846562251560687
ISIC_1388552.jpg,Linear,0.0,1.0,0.0
ISIC_1388552.jpg,Bicubic,49.986249708013816,0.996774861488787,0.6523120332599147
ISIC_1388552.jpg,Area,51.81449993829487,0.9982317162652368,0.42818393306311825
ISIC_1388552.jpg,Lanczos,49.88329081522359,0.9977974522502705,0.6679612662748113
ISIC_1393771.jpg,Nearest Neighbour,38.337911893060195,0.9500146145328914,9.534307871047416
ISIC_1393771.jpg,Linear,0.0,1.0,0.0
ISIC_1393771.jpg,Bicubic,52.60318142271017,0.9965614876629652,0.357077280556368
ISIC_1393771.jpg,Area,50.29853817735742,0.9957004296279053,0.60705290695785
ISIC_1393771.jpg,Lanczos,50.31529567257999,0.9951058821131361,0.6047150726333236
ISIC_1412843.jpg,Nearest Neighbour,39.38050011898973,0.9378489153185404,7.499466145833333
ISIC_1412843.jpg,Linear,0.0,1.0,0.0
ISIC_1412843.jpg,Bicubic,0.0,1.0,0.0
ISIC_1412843.jpg,Area,47.25249049959123,0.9887962465743315,1.224140625
ISIC_1412843.jpg,Lanczos,45.25605220776712,0.9841649561472666,1.9385416666666666
ISIC_1440985.jpg,Nearest Neighbour,36.85954040746867,0.9293624507893987,13.4006640625
